	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
143_4_ICL_fast_S51_R2_001 - illumina_universal_adapter	0.006392060926564106	0.0064302795270218885	0.006704179496969329	0.0074685515061249765	0.008166040964479506	0.008621479286601412	0.00913106062603851	0.009637457082104128	0.009962315185995278	0.010774460445723154	0.011175755750529868	0.01155475687173621	0.012007010310486637	0.012395566081807424	0.012733163719184502	0.013108979957019361	0.013386064810338284	0.013631300829942388	0.013844688015831674	0.01409310891880726	0.014395672839098036	0.014816077444133642	0.015367062267400006	0.01583842500637932	0.016207871477471218	0.016714267933536836	0.017328950424232836	0.017972296865272172	0.018829030492200794	0.01998195827267723	0.021268651154755902	0.0228324288901535	0.02460322404469742	0.02658740638513062	0.028912371246312383	0.031495311660584176	0.03456553923069269	0.038196306274182024	0.04245449534185328	0.04731144248336312	0.05232763379344706	0.058544526134579666	0.06443656037182112	0.07246246646795543	0.08034823769574452	0.08946655878829711	0.09897980541891344	0.11032117510476037	0.12253201795102184	0.1370296070580073
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ICL_fast_S51_R2_001 - polya	0.008930412973635154	0.015147305314767757	0.019430973449410867	0.025265679785965646	0.02938691886866318	0.03474707758286716	0.046231767020430775	0.060363094539695815	0.06996551790471364	0.08213814215051733	0.08542494178988662	0.09007487151225015	0.0948076082022722	0.10141624119809707	0.10676047549544364	0.11236905511262321	0.11967199268343112	0.12608316291022412	0.1348161131148274	0.14500773990356938	0.15012266259816925	0.15778549198995462	0.17072885801165694	0.20024317221517937	0.21922189222583982	0.22822237263364759	0.2335602371642512	0.24171672347861625	0.24719790776093653	0.255019981321296	0.2628579792985129	0.27475033380762615	0.2866586127335969	0.29180538426191155	0.2981273777543031	0.3026530970251788	0.3070004628272515	0.3111217019099491	0.3149817805561851	0.31815710927755253	0.32157767401852405	0.32517659222829853	0.32888379647270344	0.333005035555401	0.3375212001761623	0.3423590380174432	0.34706311075712193	0.3524774124886411	0.35826753045799514	0.3647519530023322
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ICL_fast_S51_R2_001 - polyg	3.099776918029128	3.1020764038233377	3.103808980377424	3.1059014487524874	3.1081276822291533	3.1093474925604307	3.1112616074666914	3.120446811110045	3.137935005702852	3.1492413416716127	3.1664237874607575	3.1804022405781915	3.212575932396901	3.216407347092794	3.2193883979285007	3.2230000556717613	3.2252836170491137	3.22718817730526	3.228742400390543	3.2306597001801753	3.2323381337169463	3.2340388614373174	3.2356026391727153	3.237459426178289	3.237969007517726	3.2383288993387036	3.2386633120927093	3.239032758563801	3.239328952717349	3.239580558503696	3.239864013123758	3.240176131694163	3.240478695614454	3.240825847901945	3.241239882740238	3.2416379931616732	3.242077507066938	3.242596643056489	3.243275023214615	3.2442718917098885	3.2464503519359824	3.247867625036292	3.2500078666619276	3.2524315629076255	3.253909348791993	3.2555081602444766	3.2565432473402085	3.257259846098792	3.257982814624118	3.258530614564013
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_SCL_fast_S3_R1_001 - illumina_universal_adapter	0.11496401348126344	0.11532038729461061	0.11563007458219178	0.11595843648007935	0.11666651545419711	0.11694196595621653	0.11761425192724702	0.11914868240742307	0.11967624014857893	0.12162151205549583	0.1221163892286155	0.12343606169026793	0.1264722420825838	0.12719899566700799	0.1277763523689809	0.12872408884203082	0.12944461755635286	0.12965937557487647	0.1301060100047046	0.13050128925619012	0.13083743224170535	0.13129651641173776	0.13187854176628727	0.13307060439084595	0.13359816213200182	0.1350547817359012	0.13666857930987947	0.13816099191686612	0.13998643507431693	0.14645407511043426	0.14935797701307982	0.15256689755072994	0.15873885625699588	0.16259205085021688	0.16790653369991385	0.17280395025276785	0.17978047341973463	0.1871289325753039	0.19550605151525088	0.20317820391613114	0.21340722171146298	0.22509441532821975	0.23598638178942885	0.24915042583791694	0.2626070387812053	0.28005534967748713	0.29764838880364364	0.3181811228355329	0.3420675056349469	0.37175079871697336
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_SCL_fast_S3_R2_001 - illumina_universal_adapter	0.1164439763480458	0.11680813124902065	0.11711626231907629	0.11743839934686173	0.11815581562613268	0.11843282234567765	0.11909732722908047	0.12064420744946079	0.12116865275556558	0.12310147492227821	0.12359635209539788	0.1249206932096269	0.1279475362967896	0.12864939040080522	0.12921118492752282	0.13001108073564704	0.13064601748606475	0.13080008302109256	0.13114089465918438	0.13142101381378044	0.13166222753023812	0.13206840030440237	0.13253526556206244	0.1335281323433528	0.133977879208232	0.134952071379216	0.13591225759247016	0.1368973432861329	0.13761631578292938	0.1409544023751988	0.14293391106767742	0.1448916327147986	0.14853940659464918	0.15191951106010798	0.15573380021519065	0.1599884989299993	0.1642836593004718	0.17015682424183534	0.1763708008212907	0.1844818065643714	0.1940774438268111	0.20535068358177594	0.2155952635523631	0.22813059572053565	0.24035312816607593	0.2535591900877534	0.26828100787930054	0.28420578181808503	0.29836424886538904	0.30588233573124146
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_SCL_fast_S3_R2_001 - polyg	62.826381416559144	62.828821565639174	62.831369093728476	62.848935677156696	62.86557008628713	62.87135454682954	62.87661923071841	62.895298509677396	62.95011315957926	62.995785031518615	63.07825833550179	63.144161035273086	63.28181781271168	63.29336027809856	63.3083622150447	63.33305316230482	63.34189403406737	63.35337736318829	63.35862804111944	63.367800387214935	63.37598609139924	63.38295794591363	63.387791557547935	63.39103315865362	63.39444594368712	63.39749613003716	63.40128707592936	63.403924864635144	63.407004619118176	63.409454105503364	63.411643703561786	63.41338511097286	63.41515764273444	63.417513756068104	63.41931118731009	63.42178246074064	63.424561865241245	63.428002662190195	63.43191343683186	63.439985537136806	63.44407527679391	63.44701808413469	63.451266557979395	63.45357909722234	63.455376528464335	63.45745874751349	63.45974949971108	63.46122479392529	63.46309847982603	63.46398863625063
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ZIL_fast_S18_R1_001 - illumina_universal_adapter	0.08575315679051616	0.08612164794922311	0.08726603042967945	0.08794808238803144	0.08890936367161478	0.08973560782250427	0.09050463284937094	0.09198775254404236	0.09256452131419236	0.09459465583452192	0.09520804484404653	0.09627689808079276	0.09843520343893344	0.09903028232877074	0.09956127579970249	0.10036234353602193	0.10118858768691141	0.10163718561925031	0.10237187917170329	0.10343157734860586	0.10597897275010171	0.1102498081671648	0.1168986703786162	0.12250614453285232	0.12840886936704618	0.13552921716044558	0.1444142027387087	0.15563143981214184	0.17053587723760535	0.19361120557352718	0.21554901772387544	0.24485665304836257	0.2807971292295747	0.3187997826405692	0.36182627514076704	0.40850105898865974	0.4650152434035162	0.530956850692372	0.6039592978856435	0.6769503012541105	0.7643261924019137	0.8688128903975003	0.9643116083915828	1.0961353150803108	1.2308131116752967	1.3834806008630567	1.546358270541448	1.7338058320752374	1.934246712292128	2.1694081569660644
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ZIL_fast_S18_R2_001 - illumina_universal_adapter	0.08587675009840545	0.08624981878703422	0.08741480015213879	0.08809685211049077	0.08907186598383958	0.08989582136976815	0.09066484639663482	0.09212965597161894	0.09269498091696439	0.09464958619358384	0.09524466508342114	0.09627689808079276	0.09842375961412887	0.09900739467916161	0.09951092297056241	0.10016550974938344	0.1009322460112892	0.10126640569558246	0.10183859693581063	0.1026465309670128	0.10465606660269416	0.10834097818976361	0.113836302860915	0.11832685971422573	0.12271213337933445	0.12761466792560947	0.13285593968609954	0.139948822299968	0.1456615796424061	0.15868694103496028	0.17536746007009205	0.19361807186840993	0.22021809824413735	0.254833379512981	0.28923122811053803	0.3290122518961617	0.3618857830297508	0.41190903001545875	0.46383424068368523	0.5317464746038869	0.6131532667336298	0.7118745657926774	0.801546088196276	0.9265904730707806	1.0505934698880697	1.1828360205646447	1.3186810872896964	1.4648873929927997	1.5880412580095902	1.6608102511768486
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ZIL_fast_S18_R2_001 - polya	0.004540909682450798	0.007324047874920643	0.0096952083744262	0.012922366969313108	0.015307260058584144	0.01833758486683256	0.022825852955182364	0.02731412104353217	0.030076660351353802	0.032841488424136346	0.03384167871205519	0.03520120509883734	0.036524111246244884	0.038222374847242106	0.039781023785623655	0.04139689184802802	0.043610127565230604	0.04596297794504886	0.04875298243240144	0.05183823759971176	0.053657805743637356	0.05613882696126673	0.06048290285707903	0.06769251248395404	0.07140260048559353	0.0728216347613594	0.0736684777968971	0.07453820848204393	0.0753255436285979	0.07629140244210306	0.07761201982454968	0.0792004227074231	0.08108865380017607	0.08238638353301359	0.0837047121504993	0.08499328682349315	0.08703715393358818	0.08801674533685883	0.08990268766465088	0.09254163366458323	0.09444359734710168	0.0957962574390011	0.09779206048491697	0.10020441875371895	0.10396943711442035	0.10873922329296241	0.1114216558271521	0.11452064358422791	0.11586185985132275	0.11667208264748584
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_4_ZIL_fast_S18_R2_001 - polyg	34.95950694143504	34.96354890035601	34.96988649053277	34.982081030244515	34.9940215170456	35.00171634484419	35.00828281151705	35.0332829911851	35.08772355454536	35.133611003246706	35.21526727075719	35.28876409118202	35.396221606096866	35.409409469801645	35.4261472079608	35.44658130153183	35.46025438340832	35.479924029482405	35.492482482822936	35.51092535087797	35.52505389698168	35.544718965525846	35.56346166179076	35.58592817864708	35.59201400467814	35.59551581506834	35.600017815746455	35.6030366967299	35.60616772719643	35.60888220244007	35.611875907008944	35.61397012694818	35.61647861334534	35.619174778469294	35.6218915424779	35.62469985708494	35.62905308804059	35.63320261891473	35.638263078243305	35.646699465889235	35.65203915454304	35.65659837434518	35.66179387080645	35.66604410733886	35.67004257972558	35.675421177383726	35.680989742533626	35.686102843456304	35.690499560946215	35.693097309176856
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_5_HIPL_fast_S35_R1_001 - polya	0.003528293971147789	0.010524825845849363	0.015655866120912156	0.020216373753831906	0.0238047237925737	0.026679908028636685	0.031041479937651294	0.03769644292791196	0.049587544311524935	0.06360312908627583	0.06806604560935532	0.07299815016051298	0.07869221606926957	0.08413479719497627	0.09093614684999732	0.09770746847122137	0.10366803317992636	0.10975246352804399	0.11548406447904683	0.12169611397080171	0.12764541816683284	0.13423281808105025	0.13991186997290833	0.14693467637718227	0.1532105354407558	0.15896841092133102	0.16437345700479147	0.17018012804028682	0.1759342500166374	0.1820862434407983	0.18821946934383604	0.19428888567505517	0.2001218312401229	0.20587219971224885	0.2119266020265695	0.21779332912965885	0.22415176528617411	0.23068286263702215	0.2375442683596372	0.244187970837224	0.2503549782782834	0.25621795187714813	0.2617919056507167	0.2669792484891489	0.27233549901768916	0.27783813621098985	0.28382872895349187	0.2894965203326761	0.2952769168385991	0.3013688541951659
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_5_HIPL_fast_S35_R2_001 - polya	0.011354350279491554	0.018204495489432742	0.021413741601487377	0.02584287658654524	0.02908215073239688	0.03255414214017529	0.03839834821791689	0.04870922432296261	0.05938794384202161	0.07032190164835514	0.07331719801960612	0.07693557609214492	0.08134594355607966	0.08667967305927222	0.09187827641037827	0.09722326642624471	0.10347660446447048	0.10894546011974955	0.11527386824246781	0.12171863499614947	0.12669953510222726	0.13252872716307035	0.14047864911082675	0.15586801643179052	0.16631401868892273	0.17263491980319176	0.17720293444456076	0.18301711248850536	0.1881106177213219	0.19393230277371576	0.2000355006429565	0.20740738294012062	0.21440016131059755	0.21911831612095156	0.22443703160724562	0.2294892482935913	0.23427496617998855	0.23894807893964706	0.2438313879358846	0.24809536873505894	0.25229178645819006	0.25660831631650916	0.26107873984803787	0.2656505079936315	0.2709316884376793	0.27614155230145926	0.28107741035684153	0.28618217610233193	0.29139203996611185	0.296699494939732
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_5_HIPL_fast_S35_R2_001 - polyg	1.218826631307656	1.2204518986369186	1.2214165492226474	1.2223661857914776	1.2234396879997205	1.2239989601291896	1.2250649553289832	1.2289010366465503	1.2357023863015713	1.240341717523208	1.2474320870035254	1.2533813911995566	1.2658692997548848	1.2676822422953788	1.269086052875389	1.27072633422155	1.2718110969424667	1.2726931704352538	1.2734063362379324	1.2742283536631254	1.2749490264742536	1.2754782705699257	1.275966226119127	1.2765705402992917	1.2769308767048557	1.2772912131104197	1.277599000456839	1.2779293088286061	1.2783046592510685	1.2786424746312848	1.2789390014650301	1.2792505423156741	1.2796484137634845	1.2800387782028455	1.2804178821295327	1.2808683026364875	1.2812999556223195	1.2818779952729118	1.2825498725291198	1.2834056714923343	1.2846368208780115	1.2857591186411743	1.2871329011873873	1.2886380563814621	1.289719065598154	1.2907662932768247	1.2916558737780608	1.2923803000934135	1.2930108888031504	1.2936339705044384
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_5_Hyp_fast_S12_R1_001 - illumina_universal_adapter	0.06802142823456941	0.06830089656935152	0.06912183480277395	0.07029210845467403	0.07171856141345768	0.07267341155729654	0.07360497267323689	0.07475777955421307	0.07534000525167579	0.07712743814288633	0.07790762057748638	0.07913029454215809	0.0810167058019373	0.08163386504124778	0.08232089136425379	0.08307778477095532	0.08403263491479418	0.08457410481343451	0.0852145530806435	0.08588993488970026	0.08694376340210777	0.08883599691886161	0.09171801412130207	0.09462332035164103	0.09755773786685314	0.10123740427481752	0.10600583273703718	0.11215413610224349	0.12012480590050811	0.1339177326733999	0.1462318061747364	0.16194025549228055	0.1826325567801056	0.20321423518541268	0.22668375305013488	0.25281986460923633	0.28489467828245746	0.3217553871888222	0.3609391766280632	0.40022776669284743	0.44775485037672913	0.5037416734447442	0.5562758981268052	0.6268474749162614	0.7030375296862328	0.7897134692675076	0.8762030966255945	0.9750883090826626	1.0771466515909025	1.2056496852778993
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
143_5_Hyp_fast_S12_R2_001 - illumina_universal_adapter	0.06791662760902613	0.06818445142985897	0.06898792289235753	0.07012326300240983	0.07151478241934572	0.07246381030620996	0.07339537142215032	0.07455400056010113	0.07513622625756385	0.0769061923778505	0.07766890804152667	0.07884500395040135	0.08064990361253578	0.08124377382394776	0.08192497788997914	0.08256542615718813	0.08345623147430609	0.08388125623345387	0.08441108161814495	0.08492344023191215	0.08577348975020771	0.08749105555772273	0.089860714146396	0.09232935110363792	0.09461749809466641	0.09723169147627402	0.10023015381820702	0.10426497790162366	0.10748468600859248	0.11551357837660338	0.12520763623935766	0.13501813924160444	0.150423831196468	0.16943932247560037	0.18817534541995065	0.21066090185596087	0.22978701601761117	0.2580074955736291	0.28580877262747395	0.3222677458025894	0.36712823579209186	0.42073375575748434	0.4706246757730647	0.5383608134158774	0.6092875478807858	0.6855474697344527	0.7586983063636686	0.8379625128162431	0.9038122391992767	0.9450338185796371
